"","participant","organism","condition","acceleration","trial.num","raw.points","rectangles.cleared","deaths","log.block","block","switch.type","varied","experiment","switch.faster","switch.slower"
"1552","A2J18K5IUQ2K4G","human","MMMMM",0.4,22,350,18,1,1.09861228866811,3,0,-1,1,0,0
"1553","A2J18K5IUQ2K4G","human","MMMMM",0.4,40,350,18,1,1.6094379124341,5,0,-1,1,0,0
"1554","A2J18K5IUQ2K4G","human","MMMMM",0.4,23,300,12,0,1.09861228866811,3,0,-1,1,0,0
"1555","A2J18K5IUQ2K4G","human","MMMMM",0.4,24,125,13,2,1.09861228866811,3,0,-1,1,0,0
"1556","A2J18K5IUQ2K4G","human","MMMMM",0.4,25,250,10,0,1.38629436111989,4,0,-1,1,0,0
"1557","A2J18K5IUQ2K4G","human","MMMMM",0.4,26,300,12,0,1.38629436111989,4,0,-1,1,0,0
"1558","A2J18K5IUQ2K4G","human","MMMMM",0.4,27,250,14,1,1.38629436111989,4,0,-1,1,0,0
"1559","A2J18K5IUQ2K4G","human","MMMMM",0.4,28,150,10,1,1.38629436111989,4,0,-1,1,0,0
"1560","A2J18K5IUQ2K4G","human","MMMMM",0.4,29,225,9,0,1.38629436111989,4,0,-1,1,0,0
"1561","A2JI5RNPPXE8QE","human","LLLLM",0.2,1,-1500,20,20,0,1,0,0,1,0,0
"1562","A2JI5RNPPXE8QE","human","LLLLM",0.2,10,450,42,6,0.693147180559945,2,0,0,1,0,0
"1563","A2JI5RNPPXE8QE","human","LLLLM",0.2,11,175,43,9,0.693147180559945,2,0,0,1,0,0
"1564","A2JI5RNPPXE8QE","human","LLLLM",0.2,12,775,31,0,0.693147180559945,2,0,0,1,0,0
"1565","A2JI5RNPPXE8QE","human","LLLLM",0.2,13,725,33,1,0.693147180559945,2,0,0,1,0,0
"1566","A2JI5RNPPXE8QE","human","LLLLM",0.2,14,750,30,0,0.693147180559945,2,0,0,1,0,0
"1567","A2JI5RNPPXE8QE","human","LLLLM",0.2,15,725,29,0,0.693147180559945,2,0,0,1,0,0
"1568","A2JI5RNPPXE8QE","human","LLLLM",0.2,16,600,28,1,0.693147180559945,2,0,0,1,0,0
"1569","A2JI5RNPPXE8QE","human","LLLLM",0.2,17,650,30,1,1.09861228866811,3,0,0,1,0,0
"1570","A2JI5RNPPXE8QE","human","LLLLM",0.2,18,875,35,0,1.09861228866811,3,0,0,1,0,0
"1571","A2JI5RNPPXE8QE","human","LLLLM",0.2,19,750,38,2,1.09861228866811,3,0,0,1,0,0
"1572","A2JI5RNPPXE8QE","human","LLLLM",0.2,2,50,26,6,0,1,0,0,1,0,0
"1573","A2JI5RNPPXE8QE","human","LLLLM",0.2,20,825,37,1,1.09861228866811,3,0,0,1,0,0
"1574","A2JI5RNPPXE8QE","human","LLLLM",0.2,3,425,29,3,0,1,0,0,1,0,0
"1575","A2JI5RNPPXE8QE","human","LLLLM",0.2,4,275,27,4,0,1,0,0,1,0,0
"1576","A2JI5RNPPXE8QE","human","LLLLM",0.2,5,750,30,0,0,1,0,0,1,0,0
"1577","A2JI5RNPPXE8QE","human","LLLLM",0.2,6,775,31,0,0,1,0,0,1,0,0
"1578","A2JI5RNPPXE8QE","human","LLLLM",0.2,7,750,34,1,0,1,0,0,1,0,0
"1579","A2JI5RNPPXE8QE","human","LLLLM",0.2,8,675,31,1,0,1,0,0,1,0,0
"1580","A2JI5RNPPXE8QE","human","LLLLM",0.2,9,600,32,2,0.693147180559945,2,0,0,1,0,0
"1581","A2JI5RNPPXE8QE","human","LLLLM",0.2,21,650,30,1,1.09861228866811,3,0,0,1,0,0
"1582","A2JI5RNPPXE8QE","human","LLLLM",0.2,30,800,32,0,1.38629436111989,4,0,0,1,0,0
"1583","A2JI5RNPPXE8QE","human","LLLLM",0.2,31,800,32,0,1.38629436111989,4,0,0,1,0,0
"1584","A2JI5RNPPXE8QE","human","LLLLM",0.2,32,925,37,0,1.38629436111989,4,0,0,1,0,0
"1585","A2JI5RNPPXE8QE","human","LLLLM",0.4,33,800,44,3,1.6094379124341,5,0.2,0,1,0.2,0
"1586","A2JI5RNPPXE8QE","human","LLLLM",0.4,34,950,42,1,1.6094379124341,5,0.2,0,1,0.2,0
"1587","A2JI5RNPPXE8QE","human","LLLLM",0.4,35,900,44,2,1.6094379124341,5,0.2,0,1,0.2,0
"1588","A2JI5RNPPXE8QE","human","LLLLM",0.4,36,1100,44,0,1.6094379124341,5,0.2,0,1,0.2,0
"1589","A2JI5RNPPXE8QE","human","LLLLM",0.4,37,1000,44,1,1.6094379124341,5,0.2,0,1,0.2,0
"1590","A2JI5RNPPXE8QE","human","LLLLM",0.4,38,900,40,1,1.6094379124341,5,0.2,0,1,0.2,0
"1591","A2JI5RNPPXE8QE","human","LLLLM",0.4,39,825,45,3,1.6094379124341,5,0.2,0,1,0.2,0
"1592","A2JI5RNPPXE8QE","human","LLLLM",0.2,22,525,25,1,1.09861228866811,3,0,0,1,0,0
"1593","A2JI5RNPPXE8QE","human","LLLLM",0.4,40,1050,50,2,1.6094379124341,5,0.2,0,1,0.2,0
"1594","A2JI5RNPPXE8QE","human","LLLLM",0.2,23,800,32,0,1.09861228866811,3,0,0,1,0,0
"1595","A2JI5RNPPXE8QE","human","LLLLM",0.2,24,700,28,0,1.09861228866811,3,0,0,1,0,0
"1596","A2JI5RNPPXE8QE","human","LLLLM",0.2,25,850,34,0,1.38629436111989,4,0,0,1,0,0
"1597","A2JI5RNPPXE8QE","human","LLLLM",0.2,26,875,35,0,1.38629436111989,4,0,0,1,0,0
"1598","A2JI5RNPPXE8QE","human","LLLLM",0.2,27,750,30,0,1.38629436111989,4,0,0,1,0,0
"1599","A2JI5RNPPXE8QE","human","LLLLM",0.2,28,725,33,1,1.38629436111989,4,0,0,1,0,0
"1600","A2JI5RNPPXE8QE","human","LLLLM",0.2,29,600,28,1,1.38629436111989,4,0,0,1,0,0
"1601","A2L4I21WQ8NW17","human","LLLLM",0.2,1,-675,21,12,0,1,0,0,1,0,0
"1602","A2L4I21WQ8NW17","human","LLLLM",0.2,10,150,26,5,0.693147180559945,2,0,0,1,0,0
"1603","A2L4I21WQ8NW17","human","LLLLM",0.2,11,300,32,5,0.693147180559945,2,0,0,1,0,0
"1604","A2L4I21WQ8NW17","human","LLLLM",0.2,12,-425,31,12,0.693147180559945,2,0,0,1,0,0
"1605","A2L4I21WQ8NW17","human","LLLLM",0.2,13,-300,32,11,0.693147180559945,2,0,0,1,0,0
"1606","A2L4I21WQ8NW17","human","LLLLM",0.2,14,0,32,8,0.693147180559945,2,0,0,1,0,0
"1607","A2L4I21WQ8NW17","human","LLLLM",0.2,15,150,34,7,0.693147180559945,2,0,0,1,0,0
"1608","A2L4I21WQ8NW17","human","LLLLM",0.2,16,250,30,5,0.693147180559945,2,0,0,1,0,0
"1609","A2L4I21WQ8NW17","human","LLLLM",0.2,17,450,30,3,1.09861228866811,3,0,0,1,0,0
"1610","A2L4I21WQ8NW17","human","LLLLM",0.2,18,500,28,2,1.09861228866811,3,0,0,1,0,0
"1611","A2L4I21WQ8NW17","human","LLLLM",0.2,19,650,34,2,1.09861228866811,3,0,0,1,0,0
"1612","A2L4I21WQ8NW17","human","LLLLM",0.2,2,-550,22,11,0,1,0,0,1,0,0
"1613","A2L4I21WQ8NW17","human","LLLLM",0.2,20,375,31,4,1.09861228866811,3,0,0,1,0,0
"1614","A2L4I21WQ8NW17","human","LLLLM",0.2,3,-450,26,11,0,1,0,0,1,0,0
"1615","A2L4I21WQ8NW17","human","LLLLM",0.2,4,-175,13,5,0,1,0,0,1,0,0
"1616","A2L4I21WQ8NW17","human","LLLLM",0.2,5,-175,13,5,0,1,0,0,1,0,0
"1617","A2L4I21WQ8NW17","human","LLLLM",0.2,6,425,17,0,0,1,0,0,1,0,0
"1618","A2L4I21WQ8NW17","human","LLLLM",0.2,7,250,18,2,0,1,0,0,1,0,0
"1619","A2L4I21WQ8NW17","human","LLLLM",0.2,8,150,22,4,0,1,0,0,1,0,0
"1620","A2L4I21WQ8NW17","human","LLLLM",0.2,9,325,21,2,0.693147180559945,2,0,0,1,0,0
"1621","A2L4I21WQ8NW17","human","LLLLM",0.2,21,525,29,2,1.09861228866811,3,0,0,1,0,0
"1622","A2L4I21WQ8NW17","human","LLLLM",0.2,30,225,33,6,1.38629436111989,4,0,0,1,0,0
"1623","A2L4I21WQ8NW17","human","LLLLM",0.2,31,475,35,4,1.38629436111989,4,0,0,1,0,0
"1624","A2L4I21WQ8NW17","human","LLLLM",0.2,32,800,40,2,1.38629436111989,4,0,0,1,0,0
"1625","A2L4I21WQ8NW17","human","LLLLM",0.4,33,200,40,8,1.6094379124341,5,0.2,0,1,0.2,0
"1626","A2L4I21WQ8NW17","human","LLLLM",0.4,34,125,37,8,1.6094379124341,5,0.2,0,1,0.2,0
"1627","A2L4I21WQ8NW17","human","LLLLM",0.4,35,350,42,7,1.6094379124341,5,0.2,0,1,0.2,0
"1628","A2L4I21WQ8NW17","human","LLLLM",0.4,36,400,44,7,1.6094379124341,5,0.2,0,1,0.2,0
"1629","A2L4I21WQ8NW17","human","LLLLM",0.4,37,475,39,5,1.6094379124341,5,0.2,0,1,0.2,0
"1630","A2L4I21WQ8NW17","human","LLLLM",0.4,38,50,46,11,1.6094379124341,5,0.2,0,1,0.2,0
"1631","A2L4I21WQ8NW17","human","LLLLM",0.4,39,175,47,10,1.6094379124341,5,0.2,0,1,0.2,0
"1632","A2L4I21WQ8NW17","human","LLLLM",0.2,22,550,34,3,1.09861228866811,3,0,0,1,0,0
"1633","A2L4I21WQ8NW17","human","LLLLM",0.4,40,-100,44,12,1.6094379124341,5,0.2,0,1,0.2,0
"1634","A2L4I21WQ8NW17","human","LLLLM",0.2,23,675,39,3,1.09861228866811,3,0,0,1,0,0
"1635","A2L4I21WQ8NW17","human","LLLLM",0.2,24,225,37,7,1.09861228866811,3,0,0,1,0,0
"1636","A2L4I21WQ8NW17","human","LLLLM",0.2,25,625,37,3,1.38629436111989,4,0,0,1,0,0
"1637","A2L4I21WQ8NW17","human","LLLLM",0.2,26,575,35,3,1.38629436111989,4,0,0,1,0,0
"1638","A2L4I21WQ8NW17","human","LLLLM",0.2,27,350,38,6,1.38629436111989,4,0,0,1,0,0
"1639","A2L4I21WQ8NW17","human","LLLLM",0.2,28,525,37,4,1.38629436111989,4,0,0,1,0,0
"1640","A2L4I21WQ8NW17","human","LLLLM",0.2,29,625,37,3,1.38629436111989,4,0,0,1,0,0
"1641","A2LF84L3K71GR2","human","LLLLM",0.2,1,-1225,15,16,0,1,0,0,1,0,0
"1642","A2LF84L3K71GR2","human","LLLLM",0.2,10,250,22,3,0.693147180559945,2,0,0,1,0,0
"1643","A2LF84L3K71GR2","human","LLLLM",0.2,11,175,23,4,0.693147180559945,2,0,0,1,0,0
"1644","A2LF84L3K71GR2","human","LLLLM",0.2,12,450,22,1,0.693147180559945,2,0,0,1,0,0
"1645","A2LF84L3K71GR2","human","LLLLM",0.2,13,475,23,1,0.693147180559945,2,0,0,1,0,0
"1646","A2LF84L3K71GR2","human","LLLLM",0.2,14,350,22,2,0.693147180559945,2,0,0,1,0,0
"1647","A2LF84L3K71GR2","human","LLLLM",0.2,15,125,21,4,0.693147180559945,2,0,0,1,0,0
"1648","A2LF84L3K71GR2","human","LLLLM",0.2,16,375,23,2,0.693147180559945,2,0,0,1,0,0
"1649","A2LF84L3K71GR2","human","LLLLM",0.2,17,400,28,3,1.09861228866811,3,0,0,1,0,0
"1650","A2LF84L3K71GR2","human","LLLLM",0.2,18,100,24,5,1.09861228866811,3,0,0,1,0,0
"1651","A2LF84L3K71GR2","human","LLLLM",0.2,19,475,23,1,1.09861228866811,3,0,0,1,0,0
"1652","A2LF84L3K71GR2","human","LLLLM",0.2,2,-1075,21,16,0,1,0,0,1,0,0
"1653","A2LF84L3K71GR2","human","LLLLM",0.2,20,450,26,2,1.09861228866811,3,0,0,1,0,0
"1654","A2LF84L3K71GR2","human","LLLLM",0.2,3,-1775,21,23,0,1,0,0,1,0,0
"1655","A2LF84L3K71GR2","human","LLLLM",0.2,4,-1650,22,22,0,1,0,0,1,0,0
"1656","A2LF84L3K71GR2","human","LLLLM",0.2,5,-650,22,12,0,1,0,0,1,0,0
"1657","A2LF84L3K71GR2","human","LLLLM",0.2,6,-75,21,6,0,1,0,0,1,0,0
"1658","A2LF84L3K71GR2","human","LLLLM",0.2,7,75,19,4,0,1,0,0,1,0,0
"1659","A2LF84L3K71GR2","human","LLLLM",0.2,8,-150,22,7,0,1,0,0,1,0,0
"1660","A2LF84L3K71GR2","human","LLLLM",0.2,9,50,22,5,0.693147180559945,2,0,0,1,0,0
"1661","A2LF84L3K71GR2","human","LLLLM",0.2,21,225,25,4,1.09861228866811,3,0,0,1,0,0
"1662","A2LF84L3K71GR2","human","LLLLM",0.2,30,275,19,2,1.38629436111989,4,0,0,1,0,0
"1663","A2LF84L3K71GR2","human","LLLLM",0.2,31,450,22,1,1.38629436111989,4,0,0,1,0,0
"1664","A2LF84L3K71GR2","human","LLLLM",0.2,32,600,24,0,1.38629436111989,4,0,0,1,0,0
"1665","A2LF84L3K71GR2","human","LLLLM",0.4,33,-475,21,10,1.6094379124341,5,0.2,0,1,0.2,0
"1666","A2LF84L3K71GR2","human","LLLLM",0.4,34,75,23,5,1.6094379124341,5,0.2,0,1,0.2,0
"1667","A2LF84L3K71GR2","human","LLLLM",0.4,35,-25,23,6,1.6094379124341,5,0.2,0,1,0.2,0
"1668","A2LF84L3K71GR2","human","LLLLM",0.4,36,250,26,4,1.6094379124341,5,0.2,0,1,0.2,0
"1669","A2LF84L3K71GR2","human","LLLLM",0.4,37,250,22,3,1.6094379124341,5,0.2,0,1,0.2,0
"1670","A2LF84L3K71GR2","human","LLLLM",0.4,38,0,20,5,1.6094379124341,5,0.2,0,1,0.2,0
"1671","A2LF84L3K71GR2","human","LLLLM",0.4,39,175,23,4,1.6094379124341,5,0.2,0,1,0.2,0
"1672","A2LF84L3K71GR2","human","LLLLM",0.2,22,200,24,4,1.09861228866811,3,0,0,1,0,0
"1673","A2LF84L3K71GR2","human","LLLLM",0.4,40,-100,24,7,1.6094379124341,5,0.2,0,1,0.2,0
"1674","A2LF84L3K71GR2","human","LLLLM",0.2,23,375,27,3,1.09861228866811,3,0,0,1,0,0
"1675","A2LF84L3K71GR2","human","LLLLM",0.2,24,225,25,4,1.09861228866811,3,0,0,1,0,0
"1676","A2LF84L3K71GR2","human","LLLLM",0.2,25,150,22,4,1.38629436111989,4,0,0,1,0,0
"1677","A2LF84L3K71GR2","human","LLLLM",0.2,26,450,22,1,1.38629436111989,4,0,0,1,0,0
"1678","A2LF84L3K71GR2","human","LLLLM",0.2,27,250,22,3,1.38629436111989,4,0,0,1,0,0
"1679","A2LF84L3K71GR2","human","LLLLM",0.2,28,200,16,2,1.38629436111989,4,0,0,1,0,0
"1680","A2LF84L3K71GR2","human","LLLLM",0.2,29,450,22,1,1.38629436111989,4,0,0,1,0,0
"1681","A2OU924AC8XCYC","human","HLHLM",0.6,1,-1050,18,15,0,1,0,1,1,0,0
"1682","A2OU924AC8XCYC","human","HLHLM",0.2,10,125,13,2,0.693147180559945,2,-0.4,1,1,0,-0.4
"1683","A2OU924AC8XCYC","human","HLHLM",0.2,11,100,16,3,0.693147180559945,2,-0.4,1,1,0,-0.4
"1684","A2OU924AC8XCYC","human","HLHLM",0.2,12,50,14,3,0.693147180559945,2,-0.4,1,1,0,-0.4
"1685","A2OU924AC8XCYC","human","HLHLM",0.2,13,25,13,3,0.693147180559945,2,-0.4,1,1,0,-0.4
"1686","A2OU924AC8XCYC","human","HLHLM",0.2,14,200,16,2,0.693147180559945,2,-0.4,1,1,0,-0.4
"1687","A2OU924AC8XCYC","human","HLHLM",0.2,15,50,14,3,0.693147180559945,2,-0.4,1,1,0,-0.4
"1688","A2OU924AC8XCYC","human","HLHLM",0.2,16,275,15,1,0.693147180559945,2,-0.4,1,1,0,-0.4
"1689","A2OU924AC8XCYC","human","HLHLM",0.6,17,25,25,6,1.09861228866811,3,0.4,1,1,0.4,0
"1690","A2OU924AC8XCYC","human","HLHLM",0.6,18,-300,16,7,1.09861228866811,3,0.4,1,1,0.4,0
"1691","A2OU924AC8XCYC","human","HLHLM",0.6,19,-100,20,6,1.09861228866811,3,0.4,1,1,0.4,0
"1692","A2OU924AC8XCYC","human","HLHLM",0.6,2,-1225,19,17,0,1,0,1,1,0,0
"1693","A2OU924AC8XCYC","human","HLHLM",0.6,20,-50,22,6,1.09861228866811,3,0.4,1,1,0.4,0
"1694","A2OU924AC8XCYC","human","HLHLM",0.6,3,-800,20,13,0,1,0,1,1,0,0
"1695","A2OU924AC8XCYC","human","HLHLM",0.6,4,-1950,14,23,0,1,0,1,1,0,0
"1696","A2OU924AC8XCYC","human","HLHLM",0.6,5,-425,19,9,0,1,0,1,1,0,0
"1697","A2OU924AC8XCYC","human","HLHLM",0.6,6,-375,21,9,0,1,0,1,1,0,0
"1698","A2OU924AC8XCYC","human","HLHLM",0.6,7,-450,22,10,0,1,0,1,1,0,0
"1699","A2OU924AC8XCYC","human","HLHLM",0.6,8,-100,20,6,0,1,0,1,1,0,0
"1700","A2OU924AC8XCYC","human","HLHLM",0.2,9,0,16,4,0.693147180559945,2,-0.4,1,1,0,-0.4
"1701","A2OU924AC8XCYC","human","HLHLM",0.6,21,-50,18,5,1.09861228866811,3,0.4,1,1,0.4,0
"1702","A2OU924AC8XCYC","human","HLHLM",0.2,30,300,16,1,1.38629436111989,4,-0.4,1,1,0,-0.4
"1703","A2OU924AC8XCYC","human","HLHLM",0.2,31,325,13,0,1.38629436111989,4,-0.4,1,1,0,-0.4
"1704","A2OU924AC8XCYC","human","HLHLM",0.2,32,425,17,0,1.38629436111989,4,-0.4,1,1,0,-0.4
"1705","A2OU924AC8XCYC","human","HLHLM",0.4,33,200,20,3,1.6094379124341,5,0.2,1,1,0.2,0
"1706","A2OU924AC8XCYC","human","HLHLM",0.4,34,475,19,0,1.6094379124341,5,0.2,1,1,0.2,0
"1707","A2OU924AC8XCYC","human","HLHLM",0.4,35,425,21,1,1.6094379124341,5,0.2,1,1,0.2,0
"1708","A2OU924AC8XCYC","human","HLHLM",0.4,36,275,19,2,1.6094379124341,5,0.2,1,1,0.2,0
"1709","A2OU924AC8XCYC","human","HLHLM",0.4,37,450,18,0,1.6094379124341,5,0.2,1,1,0.2,0
"1710","A2OU924AC8XCYC","human","HLHLM",0.4,38,325,21,2,1.6094379124341,5,0.2,1,1,0.2,0
"1711","A2OU924AC8XCYC","human","HLHLM",0.4,39,425,21,1,1.6094379124341,5,0.2,1,1,0.2,0
"1712","A2OU924AC8XCYC","human","HLHLM",0.6,22,-775,13,11,1.09861228866811,3,0.4,1,1,0.4,0
"1713","A2OU924AC8XCYC","human","HLHLM",0.4,40,450,22,1,1.6094379124341,5,0.2,1,1,0.2,0
"1714","A2OU924AC8XCYC","human","HLHLM",0.6,23,-450,14,8,1.09861228866811,3,0.4,1,1,0.4,0
"1715","A2OU924AC8XCYC","human","HLHLM",0.6,24,-325,19,8,1.09861228866811,3,0.4,1,1,0.4,0
"1716","A2OU924AC8XCYC","human","HLHLM",0.2,25,250,10,0,1.38629436111989,4,-0.4,1,1,0,-0.4
"1717","A2OU924AC8XCYC","human","HLHLM",0.2,26,350,14,0,1.38629436111989,4,-0.4,1,1,0,-0.4
"1718","A2OU924AC8XCYC","human","HLHLM",0.2,27,300,12,0,1.38629436111989,4,-0.4,1,1,0,-0.4
"1719","A2OU924AC8XCYC","human","HLHLM",0.2,28,100,12,2,1.38629436111989,4,-0.4,1,1,0,-0.4
"1720","A2OU924AC8XCYC","human","HLHLM",0.2,29,250,10,0,1.38629436111989,4,-0.4,1,1,0,-0.4
"1721","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,1,400,20,1,0,1,0,1,1,0,0
"1722","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,10,-575,29,13,0.693147180559945,2,0.4,1,1,0.4,0
"1723","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,11,-675,29,14,0.693147180559945,2,0.4,1,1,0.4,0
"1724","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,12,-450,34,13,0.693147180559945,2,0.4,1,1,0.4,0
"1725","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,13,-200,32,10,0.693147180559945,2,0.4,1,1,0.4,0
"1726","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,14,-150,30,9,0.693147180559945,2,0.4,1,1,0.4,0
"1727","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,15,-125,31,9,0.693147180559945,2,0.4,1,1,0.4,0
"1728","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,16,125,37,8,0.693147180559945,2,0.4,1,1,0.4,0
"1729","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,17,650,34,2,1.09861228866811,3,-0.4,1,1,0,-0.4
"1730","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,18,375,31,4,1.09861228866811,3,-0.4,1,1,0,-0.4
"1731","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,19,550,30,2,1.09861228866811,3,-0.4,1,1,0,-0.4
"1732","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,2,500,20,0,0,1,0,1,1,0,0
"1733","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,20,525,29,2,1.09861228866811,3,-0.4,1,1,0,-0.4
"1734","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,3,400,20,1,0,1,0,1,1,0,0
"1735","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,4,475,23,1,0,1,0,1,1,0,0
"1736","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,5,525,37,4,0,1,0,1,1,0,0
"1737","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,6,700,36,2,0,1,0,1,1,0,0
"1738","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,7,725,41,3,0,1,0,1,1,0,0
"1739","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,8,200,36,7,0,1,0,1,1,0,0
"1740","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,9,-425,27,11,0.693147180559945,2,0.4,1,1,0.4,0
"1741","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,21,550,30,2,1.09861228866811,3,-0.4,1,1,0,-0.4
"1742","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,30,-200,28,9,1.38629436111989,4,0.4,1,1,0.4,0
"1743","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,31,475,27,2,1.38629436111989,4,0.4,1,1,0.4,0
"1744","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,32,175,27,5,1.38629436111989,4,0.4,1,1,0.4,0
"1745","A2PUL3ZDXOW0VZ","human","LHLHM",0.4,33,875,35,0,1.6094379124341,5,-0.2,1,1,0,-0.2
"1746","A2PUL3ZDXOW0VZ","human","LHLHM",0.4,34,850,38,1,1.6094379124341,5,-0.2,1,1,0,-0.2
"1747","A2PUL3ZDXOW0VZ","human","LHLHM",0.4,35,750,38,2,1.6094379124341,5,-0.2,1,1,0,-0.2
"1748","A2PUL3ZDXOW0VZ","human","LHLHM",0.4,36,775,35,1,1.6094379124341,5,-0.2,1,1,0,-0.2
"1749","A2PUL3ZDXOW0VZ","human","LHLHM",0.4,37,600,36,3,1.6094379124341,5,-0.2,1,1,0,-0.2
"1750","A2PUL3ZDXOW0VZ","human","LHLHM",0.4,38,725,37,2,1.6094379124341,5,-0.2,1,1,0,-0.2
"1751","A2PUL3ZDXOW0VZ","human","LHLHM",0.4,39,450,38,5,1.6094379124341,5,-0.2,1,1,0,-0.2
"1752","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,22,650,30,1,1.09861228866811,3,-0.4,1,1,0,-0.4
"1753","A2PUL3ZDXOW0VZ","human","LHLHM",0.4,40,650,38,3,1.6094379124341,5,-0.2,1,1,0,-0.2
"1754","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,23,475,27,2,1.09861228866811,3,-0.4,1,1,0,-0.4
"1755","A2PUL3ZDXOW0VZ","human","LHLHM",0.2,24,475,23,1,1.09861228866811,3,-0.4,1,1,0,-0.4
"1756","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,25,-125,23,7,1.38629436111989,4,0.4,1,1,0.4,0
"1757","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,26,-150,22,7,1.38629436111989,4,0.4,1,1,0.4,0
"1758","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,27,400,28,3,1.38629436111989,4,0.4,1,1,0.4,0
"1759","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,28,325,25,3,1.38629436111989,4,0.4,1,1,0.4,0
"1760","A2PUL3ZDXOW0VZ","human","LHLHM",0.6,29,275,27,4,1.38629436111989,4,0.4,1,1,0.4,0
"1761","A2TDEX0T7XEPLU","human","LLLLM",0.2,1,-2900,28,36,0,1,0,0,1,0,0
"1762","A2TDEX0T7XEPLU","human","LLLLM",0.2,10,525,21,0,0.693147180559945,2,0,0,1,0,0
"1763","A2TDEX0T7XEPLU","human","LLLLM",0.2,11,425,25,2,0.693147180559945,2,0,0,1,0,0
"1764","A2TDEX0T7XEPLU","human","LLLLM",0.2,12,550,30,2,0.693147180559945,2,0,0,1,0,0
"1765","A2TDEX0T7XEPLU","human","LLLLM",0.2,13,275,35,6,0.693147180559945,2,0,0,1,0,0
"1766","A2TDEX0T7XEPLU","human","LLLLM",0.2,14,550,30,2,0.693147180559945,2,0,0,1,0,0
"1767","A2TDEX0T7XEPLU","human","LLLLM",0.2,15,500,36,4,0.693147180559945,2,0,0,1,0,0
"1768","A2TDEX0T7XEPLU","human","LLLLM",0.2,16,550,34,3,0.693147180559945,2,0,0,1,0,0
"1769","A2TDEX0T7XEPLU","human","LLLLM",0.2,17,200,32,6,1.09861228866811,3,0,0,1,0,0
"1770","A2TDEX0T7XEPLU","human","LLLLM",0.2,18,400,36,5,1.09861228866811,3,0,0,1,0,0
"1771","A2TDEX0T7XEPLU","human","LLLLM",0.2,19,575,39,4,1.09861228866811,3,0,0,1,0,0
"1772","A2TDEX0T7XEPLU","human","LLLLM",0.2,2,-1800,24,24,0,1,0,0,1,0,0
"1773","A2TDEX0T7XEPLU","human","LLLLM",0.2,20,550,38,4,1.09861228866811,3,0,0,1,0,0
"1774","A2TDEX0T7XEPLU","human","LLLLM",0.2,3,-550,22,11,0,1,0,0,1,0,0
"1775","A2TDEX0T7XEPLU","human","LLLLM",0.2,4,350,18,1,0,1,0,0,1,0,0
"1776","A2TDEX0T7XEPLU","human","LLLLM",0.2,5,425,17,0,0,1,0,0,1,0,0
"1777","A2TDEX0T7XEPLU","human","LLLLM",0.2,6,-25,23,6,0,1,0,0,1,0,0
"1778","A2TDEX0T7XEPLU","human","LLLLM",0.2,7,400,20,1,0,1,0,0,1,0,0
"1779","A2TDEX0T7XEPLU","human","LLLLM",0.2,8,350,22,2,0,1,0,0,1,0,0
"1780","A2TDEX0T7XEPLU","human","LLLLM",0.2,9,375,19,1,0.693147180559945,2,0,0,1,0,0
"1781","A2TDEX0T7XEPLU","human","LLLLM",0.2,21,225,37,7,1.09861228866811,3,0,0,1,0,0
"1782","A2TDEX0T7XEPLU","human","LLLLM",0.2,30,600,40,4,1.38629436111989,4,0,0,1,0,0
"1783","A2TDEX0T7XEPLU","human","LLLLM",0.2,31,575,39,4,1.38629436111989,4,0,0,1,0,0
"1784","A2TDEX0T7XEPLU","human","LLLLM",0.2,32,800,40,2,1.38629436111989,4,0,0,1,0,0
"1785","A2TDEX0T7XEPLU","human","LLLLM",0.4,33,250,42,8,1.6094379124341,5,0.2,0,1,0.2,0
